shot_id,shot_made_flag
1947,0.146147
1965,0.65615
1967,0.411266
1968,0.392169
1972,0.827409
1982,0.276832
1985,0.328578
2005,0.762924
2010,0.702235
2021,0.408625
2024,0.734529
2036,0.420008
2043,0.597619
2047,0.581378
2049,0.385167
2055,0.298539
2065,0.39631
2066,0.334011
2070,0.262003
2077,0.810562
2085,0.748372
2095,0.632925
2097,0.820681
2108,0.39581
2112,0.731279
2113,0.790169
2122,0.22738
2139,0.377167
2144,0.623357
2146,0.267826
2148,0.263899
2149,0.70409
2157,0.403347
2159,0.377359
2168,0.367158
2176,0.339663
2178,0.811579
2181,0.20606
2187,0.745771
2188,0.322209
2190,0.305104
2194,0.385979
2197,0.263248
2214,0.263689
2217,0.194277
2222,0.414586
2223,0.314362
2226,0.319192
2230,0.681519
2240,0.464815
2247,0.337088
2250,0.311834
2259,0.570032
2262,0.389972
2266,0.387556
2305,0.339124
2310,0.440712
2313,0.405152
2319,0.759342
2320,0.640005
2345,0.274221
2350,0.82488
2356,0.367369
2360,0.69069
2370,0.43009
2386,0.341791
2398,0.309848
2414,0.799306
2435,0.816082
2439,0.432568
2446,0.815024
2458,0.28909
2465,0.309802
2466,0.384185
2470,0.362165
2495,0.792762
2501,0.332178
2507,0.268551
2533,0.178924
2537,0.393649
2538,0.308301
2541,0.306418
2542,0.82077
2544,0.561107
2554,0.212291
2555,0.221319
2565,0.498051
2575,0.82206
2586,0.404222
2588,0.360714
2594,0.819233
2617,0.38378
2618,0.300035
2623,0.790298
2631,0.394427
2640,0.273914
2642,0.822248
2647,0.421903
2663,0.422608
2664,0.366053
2676,0.393538
2680,0.879098
2681,0.368345
2691,0.333751
2693,0.376918
2695,0.397041
2704,0.343203
2708,0.377564
2709,0.901595
2717,0.828792
2722,0.410536
2728,0.338436
2732,0.81785
2743,0.302387
2752,0.322122
2757,0.790663
2761,0.390531
2769,0.279892
2771,0.358238
2774,0.343295
2776,0.330638
2781,0.327608
2793,0.384132
2799,0.337444
2803,0.254798
2811,0.344197
2818,0.34547
2824,0.418474
2828,0.838287
2829,0.383009
2830,0.401907
2842,0.790862
2847,0.70741
2848,0.331692
2868,0.307814
2870,0.259108
2885,0.220811
2886,0.379985
2889,0.59595
2903,0.375388
2904,0.806023
2918,0.764396
2919,0.312981
2922,0.40329
2923,0.336774
2931,0.289392
2945,0.392468
2955,0.363307
2957,0.827446
2960,0.827446
2963,0.303432
2966,0.802299
2972,0.728431
2974,0.303609
2982,0.276524
2984,0.663487
3016,0.401165
3021,0.331747
3023,0.78065
3025,0.421081
3029,0.212817
3034,0.7955
3038,0.359539
3040,0.450293
3051,0.749975
3062,0.293396
3069,0.354577
3071,0.260551
3076,0.797967
3079,0.299232
3081,0.280913
3082,0.379504
3084,0.806524
3098,0.354023
3104,0.383554
3105,0.436874
3114,0.827446
3118,0.375224
3122,0.258911
3132,0.205918
3138,0.414437
3141,0.409763
3156,0.825082
3162,0.756106
3167,0.369436
3170,0.320646
3171,0.263707
3172,0.291434
3176,0.788801
3180,0.387043
3189,0.24103
3198,0.334348
3206,0.398948
3215,0.374569
3222,0.820758
3228,0.362554
3229,0.323054
3232,0.268292
3233,0.269363
3238,0.37214
3256,0.404365
3264,0.676955
3273,0.413354
3275,0.669538
3285,0.429895
3289,0.343878
3294,0.260805
3306,0.377665
3311,0.8147
3318,0.357896
3322,0.612072
3324,0.33839
3334,0.572547
3341,0.393538
3345,0.28609
3346,0.784896
3352,0.281759
3368,0.340779
3371,0.162343
3372,0.414439
3375,0.410536
3384,0.324541
3387,0.322896
3393,0.410133
3406,0.393362
3411,0.65404
3412,0.749575
3414,0.611334
3417,0.697903
3420,0.821133
3423,0.821133
3436,0.283902
3438,0.709386
3442,0.314252
3443,0.326358
3451,0.242996
3461,0.405216
3489,0.315959
3491,0.585193
3510,0.725345
3515,0.545376
3527,0.415161
3530,0.411009
3540,0.303285
3582,0.246355
3604,0.379034
3605,0.327316
3609,0.283325
3624,0.248951
3628,0.826226
3630,0.290382
3641,0.292559
3642,0.279774
3648,0.310196
3650,0.756485
3652,0.89611
3660,0.392821
3664,0.284605
3670,0.310002
3672,0.381471
3680,0.354549
3682,0.762394
3685,0.674128
3686,0.330181
3689,0.355806
3705,0.368671
3712,0.304916
3713,0.298051
3719,0.301592
3721,0.312286
3723,0.702066
3724,0.234923
3727,0.297006
3733,0.609026
3734,0.40495
3742,0.308702
3770,0.243431
3777,0.305222
3778,0.318309
3780,0.37605
3783,0.344739
3784,0.383986
3788,0.361352
3790,0.374959
3794,0.381154
3795,0.399296
3796,0.409286
3801,0.531007
3806,0.406045
3813,0.39631
3814,0.386436
3818,0.520203
3824,0.371502
3836,0.365448
3853,0.385967
3855,0.344745
3858,0.383586
3861,0.81939
3866,0.321272
3870,0.37816
3874,0.781026
3876,0.352588
3878,0.268428
3890,0.366793
3900,0.810562
3904,0.359193
3906,0.375308
3907,0.369289
3908,0.351165
3912,0.37296
3918,0.893141
3923,0.901651
3924,0.39643
3925,0.299313
3927,0.659041
3955,0.875943
3964,0.381214
3969,0.342582
3974,0.778052
3976,0.372884
3984,0.284052
3991,0.400721
3993,0.778824
4009,0.326465
4011,0.415365
4020,0.381461
4033,0.341688
4041,0.404528
4045,0.796621
4052,0.334182
4055,0.345498
4056,0.384052
4057,0.372697
4067,0.772257
4069,0.409139
4077,0.300361
4094,0.384468
4095,0.353045
4100,0.418505
4119,0.362237
4130,0.67695
4131,0.392457
4132,0.639605
4134,0.757641
4137,0.684016
4138,0.3631
4143,0.299322
4145,0.392481
4148,0.362948
4163,0.256157
4166,0.337206
4169,0.814182
4170,0.420998
4174,0.39561
4180,0.355141
4199,0.765552
4201,0.372118
4203,0.390304
4210,0.0767932
4211,0.330633
4213,0.893259
4225,0.377382
4235,0.286475
4242,0.340426
4245,0.319446
4250,0.384989
4252,0.370989
4254,0.388363
4263,0.369908
4264,0.369908
4268,0.313366
4270,0.419794
4282,0.83586
4283,0.353299
4291,0.359001
4304,0.394255
4306,0.306705
4309,0.294601
4310,0.311032
4313,0.263915
4314,0.346947
4315,0.343903
4321,0.379352
4324,0.372079
4325,0.380757
4328,0.322272
4329,0.296434
4332,0.327699
4337,0.324898
4342,0.409847
4344,0.40856
4352,0.378197
4355,0.359186
4366,0.315583
4371,0.394584
4372,0.35518
4376,0.329435
4384,0.329311
4387,0.295466
4389,0.384775
4390,0.351464
4406,0.318908
4407,0.71365
4409,0.791644
4410,0.830073
4424,0.352812
4434,0.34834
4452,0.408938
4460,0.327466
4470,0.824718
4480,0.374625
4496,0.895916
4503,0.301953
4512,0.392872
4518,0.81975
4519,0.375064
4522,0.321996
4525,0.383564
4537,0.607803
4546,0.280206
4547,0.784616
4553,0.388343
4556,0.373699
4558,0.726874
4563,0.23974
4568,0.325718
4574,0.807594
4578,0.234897
4587,0.359713
4592,0.616974
4610,0.39126
4615,0.4822
4619,0.380663
4620,0.615592
4625,0.766189
4635,0.334979
4636,0.358608
4641,0.379237
4650,0.298063
4653,0.808844
4665,0.292261
4668,0.809755
4669,0.345034
4670,0.290105
4674,0.32372
4675,0.382306
4676,0.299397
4679,0.272635
4680,0.781435
4686,0.331993
4699,0.392167
4713,0.783489
4718,0.349761
4721,0.394341
4722,0.336657
4724,0.352961
4730,0.805822
4731,0.374462
4735,0.373779
4743,0.334899
4745,0.261292
4746,0.666543
4747,0.321678
4748,0.303845
4769,0.377709
4771,0.41139
4774,0.282122
4784,0.346206
4797,0.362482
4801,0.62585
4804,0.188698
4820,0.287839
4833,0.425086
4834,0.346958
4851,0.323533
4859,0.288242
4860,0.859096
4863,0.410159
4873,0.400361
4881,0.250307
4892,0.350718
4908,0.396993
4911,0.311716
4915,0.269899
4922,0.327502
4929,0.383077
4936,0.354876
4939,0.415919
4951,0.321651
4956,0.272639
4961,0.377681
4964,0.327542
4981,0.396995
4991,0.897515
4992,0.368845
4997,0.365831
5004,0.32112
5010,0.346578
5012,0.388273
5015,0.240117
5020,0.348644
5030,0.351196
5051,0.783984
5052,0.38721
5057,0.637954
5058,0.404222
5060,0.378058
5061,0.364582
5064,0.39581
5078,0.410927
5080,0.39782
5088,0.427785
5089,0.667205
5090,0.354301
5103,0.767005
5108,0.403583
5114,0.339228
5115,0.343122
5124,0.735149
5137,0.416667
5139,0.313014
5144,0.360813
5149,0.718017
5157,0.310866
5163,0.287684
5174,0.37194
5176,0.390552
5179,0.314831
5186,0.40445
5203,0.720512
5204,0.811584
5206,0.228147
5207,0.624947
5220,0.353985
5221,0.815512
5224,0.312595
5227,0.289357
5229,0.317591
5232,0.798448
5240,0.701752
5242,0.598777
5243,0.307509
5245,0.667353
5248,0.363511
5249,0.246494
5254,0.308082
5269,0.380891
5272,0.392036
5276,0.380437
5286,0.827674
5290,0.269394
5308,0.334855
5316,0.390368
5318,0.397476
5319,0.344176
5320,0.503427
5322,0.315171
5324,0.265553
5331,0.667579
5336,0.766221
5344,0.327163
5354,0.281644
5356,0.0101089
5358,0.209042
5361,0.37748
5365,0.69485
5370,0.650311
5376,0.367198
5383,0.389479
5384,0.368154
5385,0.377919
5393,0.819461
5397,0.431155
5398,0.346223
5402,0.375935
5407,0.668009
5409,0.368015
5425,0.397339
5428,0.679497
5430,0.380814
5442,0.387479
5447,0.391984
5470,0.359656
5485,0.317673
5493,0.290079
5502,0.65082
5504,0.386797
5517,0.237715
5522,0.365077
5527,0.830301
5528,0.269394
5536,0.664825
5545,0.292381
5576,0.334815
5577,0.284023
5592,0.276224
5594,0.26228
5595,0.377849
5596,0.353375
5599,0.392625
5606,0.383305
5617,0.350333
5625,0.701801
5626,0.296206
5627,0.765414
5642,0.680853
5659,0.87805
5664,0.815197
5666,0.721513
5671,0.31987
5674,0.33318
5677,0.703162
5681,0.321441
5683,0.047711
5700,0.378914
5713,0.397339
5715,0.387439
5718,0.358345
5726,0.609329
5738,0.361907
5741,0.672057
5743,0.721107
5753,0.359382
5761,0.29921
5789,0.460672
5797,0.384635
5803,0.328886
5810,0.400141
5813,0.343725
5817,0.312929
5818,0.293917
5822,0.2631
5829,0.531073
5846,0.470204
5847,0.27177
5854,0.280992
5858,0.371488
5863,0.281472
5869,0.263344
5870,0.342137
5876,0.123869
5881,0.16568
5901,0.306189
5922,0.547515
5928,0.827674
5933,0.373011
5934,0.819461
5946,0.387497
5951,0.26854
5955,0.343993
5956,0.804799
5965,0.315884
5972,0.384294
5981,0.287427
5997,0.4016
6005,0.334959
6009,0.213225
6010,0.295411
6015,0.321896
6039,0.276181
6047,0.710168
6051,0.0332266
6056,0.371494
6061,0.344622
6064,0.304011
6065,0.391717
6070,0.320477
6085,0.824747
6086,0.168908
6091,0.834391
6097,0.280626
6099,0.377475
6104,0.806251
6108,0.397269
6109,0.377475
6124,0.625635
6142,0.81183
6144,0.37025
6150,0.410137
6154,0.411237
6155,0.352377
6156,0.780599
6158,0.371363
6159,0.792775
6169,0.699785
6170,0.0246135
6179,0.439343
6184,0.674711
6186,0.775156
6204,0.12623
6230,0.395886
6231,0.364539
6232,0.81578
6235,0.36735
6237,0.820069
6239,0.404488
6263,0.377383
6265,0.313457
6270,0.464461
6271,0.291004
6278,0.381442
6279,0.835949
6288,0.334936
6294,0.363065
6295,0.288704
6302,0.716391
6306,0.343966
6322,0.775625
6324,0.382887
6327,0.267775
6331,0.387986
6334,0.32213
6338,0.712772
6339,0.724989
6362,0.32535
6372,0.390759
6375,0.717601
6393,0.242396
6394,0.368173
6405,0.874659
6406,0.576491
6416,0.634898
6421,0.377545
6422,0.297368
6440,0.887848
6457,0.812916
6460,0.626124
6463,0.39455
6474,0.808653
6476,0.371132
6477,0.32198
6482,0.816895
6488,0.322639
6489,0.311895
6494,0.332002
6499,0.707408
6507,0.446842
6524,0.369275
6527,0.32348
6531,0.327427
6536,0.387084
6538,0.0582452
6542,0.676751
6565,0.277432
6584,0.442702
6588,0.351758
6597,0.315577
6603,0.764345
6609,0.820014
6613,0.816895
6622,0.297747
6630,0.359957
6637,0.283973
6639,0.833515
6640,0.227522
6646,0.467
6647,0.409854
6648,0.886053
6669,0.309343
6680,0.304197
6681,0.208143
6684,0.034758
6693,0.393998
6694,0.335825
6704,0.320956
6706,0.390082
6710,0.42305
6713,0.365901
6718,0.259714
6732,0.40361
6737,0.35115
6739,0.324223
6742,0.3747
6746,0.611678
6753,0.340993
6771,0.268849
6784,0.295564
6790,0.752333
6795,0.393075
6807,0.356699
6808,0.271133
6818,0.310061
6823,0.377667
6830,0.403715
6831,0.337242
6832,0.357912
6836,0.383882
6846,0.346456
6850,0.417559
6854,0.411455
6868,0.818669
6876,0.532993
6877,0.789505
6881,0.247287
6882,0.389067
6884,0.385634
6886,0.359298
6901,0.384242
6910,0.422779
6913,0.365129
6914,0.84215
6918,0.814177
6930,0.521173
6941,0.321792
6944,0.619129
6945,0.350784
6947,0.397476
6949,0.820224
6952,0.461976
6963,0.546065
6964,0.793158
6972,0.809993
6979,0.50885
6981,0.333957
6988,0.818078
6990,0.358816
6998,0.374562
7004,0.382977
7016,0.605059
7027,0.361745
7042,0.346299
7056,0.284967
7061,0.309093
7069,0.565769
7071,0.358549
7088,0.722911
7099,0.381109
7108,0.363439
7121,0.691461
7125,0.817546
7136,0.621964
7149,0.715338
7150,0.614635
7151,0.261282
7167,0.374509
7177,0.807822
7178,0.217666
7183,0.683632
7186,0.425748
7190,0.249054
7201,0.40937
7202,0.412026
7207,0.362232
7213,0.380991
7224,0.760456
7225,0.269394
7233,0.369565
7239,0.369771
7246,0.277983
7248,0.36881
7261,0.383305
7264,0.428673
7266,0.449841
7274,0.369047
7279,0.398255
7293,0.495819
7315,0.264299
7322,0.383841
7326,0.717159
7341,0.361507
7363,0.403539
7365,0.639566
7371,0.311783
7377,0.382645
7393,0.844493
7405,0.287632
7410,0.386614
7434,0.725959
7438,0.425398
7447,0.74754
7450,0.658526
7452,0.367843
7453,0.257426
7455,0.287232
7456,0.389674
7457,0.827102
7466,0.374897
7470,0.835658
7474,0.361274
7487,0.619744
7488,0.383304
7492,0.807479
7496,0.356774
7501,0.528503
7505,0.53585
7512,0.363403
7526,0.629272
7536,0.580345
7538,0.761292
7539,0.435444
7544,0.800156
7554,0.617382
7564,0.300473
7566,0.644687
7580,0.633118
7581,0.732015
7584,0.344184
7587,0.316572
7589,0.411014
7590,0.42196
7594,0.587762
7597,0.373305
7602,0.771736
7603,0.314283
7605,0.635438
7609,0.363223
7613,0.32119
7619,0.242776
7625,0.274687
7626,0.410212
7636,0.387527
7639,0.819784
7641,0.368716
7643,0.797637
7644,0.315269
7657,0.374787
7661,0.813702
7666,0.326813
7673,0.367815
7683,0.38118
7685,0.378729
7699,0.338412
7704,0.760915
7705,0.605306
7708,0.632273
7728,0.281089
7733,0.352786
7741,0.325561
7743,0.383798
7745,0.355562
7754,0.691187
7756,0.331897
7757,0.390528
7770,0.609743
7773,0.784903
7774,0.379438
7776,0.828829
7777,0.356291
7778,0.412731
7781,0.382875
7784,0.338122
7789,0.727098
7794,0.56732
7799,0.366087
7801,0.668392
7818,0.2793
7823,0.36643
7828,0.369023
7832,0.365435
7839,0.376551
7851,0.76173
7856,0.380766
7868,0.382668
7869,0.183658
7872,0.267686
7874,0.300817
7878,0.256844
7888,0.38328
7913,0.312494
7923,0.387158
7925,0.38118
7926,0.657208
7938,0.386548
7942,0.810472
7945,0.329166
7954,0.63578
7963,0.395141
7969,0.422513
7970,0.450382
7977,0.449101
7981,0.345386
7990,0.254134
8020,0.637142
8023,0.38965
8025,0.679904
8034,0.430269
8039,0.417788
8046,0.385611
8051,0.341389
8055,0.351824
8060,0.36559
8063,0.240417
8073,0.833761
8074,0.402628
8076,0.74124
8080,0.406216
8088,0.33853
8102,0.550449
8103,0.436893
8104,0.436893
8105,0.356569
8109,0.27126
8115,0.422995
8121,0.603463
8126,0.319383
8135,0.783311
8153,0.659555
8156,0.29711
8160,0.791512
8161,0.406806
8162,0.410112
8171,0.397705
8181,0.354224
8183,0.37188
8185,0.263342
8191,0.790947
8203,0.223409
8204,0.836157
8207,0.639948
8208,0.374501
8209,0.620744
8210,0.304598
8225,0.363331
8226,0.357052
8231,0.601774
8233,0.233376
8244,0.772379
8250,0.347667
8261,0.410368
8265,0.323106
8278,0.381283
8279,0.366828
8280,0.282927
8296,0.797007
8299,0.375442
8300,0.369595
8301,0.307347
8305,0.394311
8327,0.369165
8334,0.390154
8349,0.31647
8355,0.350495
8361,0.353038
8362,0.356374
8364,0.308999
8365,0.304277
8375,0.373709
8378,0.684814
8380,0.348036
8381,0.368663
8387,0.406439
8399,0.830984
8402,0.873168
8409,0.433107
8433,0.847125
8436,0.395795
8442,0.35029
8448,0.362711
8464,0.322045
8469,0.583526
8474,0.635432
8478,0.404553
8482,0.395914
8490,0.259954
8510,0.335539
8511,0.42608
8527,0.321226
8532,0.271391
8533,0.290593
8538,0.337847
8541,0.447241
8545,0.327436
8553,0.290531
8554,0.392912
8555,0.335032
8569,0.321603
8586,0.831345
8593,0.390583
8600,0.783348
8606,0.759016
8607,0.352686
8611,0.273967
8613,0.741938
8618,0.733883
8630,0.330579
8637,0.266147
8650,0.368678
8652,0.260806
8661,0.39578
8669,0.38402
8673,0.399275
8674,0.399275
8678,0.811978
8682,0.390206
8688,0.303473
8689,0.802629
8695,0.371592
8698,0.359952
8703,0.306309
8709,0.421678
8716,0.377273
8723,0.394596
8737,0.547773
8753,0.369607
8773,0.400976
8774,0.39757
8778,0.805579
8786,0.598016
8794,0.393746
8795,0.587592
8800,0.350097
8804,0.425094
8808,0.383131
8809,0.272856
8817,0.407437
8818,0.319138
8825,0.354154
8830,0.368509
8833,0.418881
8834,0.32287
8836,0.400999
8837,0.409471
8844,0.327737
8851,0.386684
8861,0.820898
8864,0.340941
8865,0.365226
8869,0.304685
8873,0.82609
8880,0.806744
8884,0.287689
8888,0.342643
8889,0.27522
8891,0.832367
8893,0.289536
8897,0.422037
8905,0.372997
8910,0.717336
8918,0.403459
8939,0.388161
8940,0.325842
8941,0.378441
8944,0.347696
8949,0.308861
8950,0.358158
8958,0.782455
8967,0.836346
8975,0.552126
8979,0.325545
8980,0.356633
8991,0.269552
8995,0.208174
8996,0.443193
8998,0.732578
9000,0.403438
9001,0.769602
9002,0.378439
9024,0.416191
9026,0.3981
9027,0.289586
9034,0.381999
9038,0.335266
9050,0.312618
9052,0.797209
9054,0.407341
9078,0.731983
9097,0.230554
9109,0.328552
9112,0.659101
9115,0.409842
9125,0.397537
9132,0.316606
9136,0.276606
9139,0.310993
9140,0.322342
9142,0.663218
9143,0.321341
9147,0.649182
9159,0.351443
9165,0.831655
9172,0.403858
9177,0.417768
9179,0.348078
9185,0.371416
9196,0.816876
9201,0.435608
9209,0.404679
9210,0.622619
9212,0.172853
9214,0.370498
9240,0.897882
9241,0.31651
9244,0.382789
9249,0.329533
9250,0.639284
9255,0.423438
9258,0.604682
9263,0.324259
9266,0.668177
9269,0.32553
9272,0.390583
9276,0.827273
9290,0.376394
9299,0.37647
9303,0.28736
9310,0.100235
9311,0.361927
9314,0.331036
9315,0.881931
9325,0.375761
9328,0.589657
9329,0.388761
9332,0.892548
9337,0.411528
9353,0.783522
9355,0.358027
9356,0.410003
9362,0.733655
9364,0.399748
9366,0.380644
9387,0.802692
9388,0.794986
9396,0.421335
9400,0.289709
9406,0.379186
9411,0.347367
9416,0.696817
9417,0.847125
9423,0.832429
9425,0.455398
9426,0.388228
9427,0.323005
9429,0.824021
9430,0.737069
9434,0.272237
9442,0.435608
9458,0.300929
9476,0.296949
9481,0.43291
9483,0.431506
9484,0.402983
9487,0.825787
9488,0.389666
9490,0.356543
9502,0.796415
9505,0.377624
9509,0.410246
9515,0.416657
9516,0.422161
9532,0.259679
9539,0.668285
9542,0.356443
9549,0.40609
9550,0.619067
9553,0.307535
9554,0.247635
9561,0.337709
9566,0.371978
9571,0.385445
9577,0.387102
9584,0.363918
9592,0.363449
9596,0.817661
9602,0.322073
9603,0.31936
9604,0.849025
9608,0.849025
9609,0.430225
9613,0.401301
9623,0.371632
9630,0.797643
9633,0.399652
9648,0.42021
9665,0.41266
9668,0.383852
9678,0.37801
9679,0.338676
9693,0.834963
9718,0.844198
9720,0.832367
9744,0.326935
9745,0.356928
9746,0.689213
9753,0.350675
9758,0.396459
9759,0.324085
9763,0.383336
9766,0.361151
9767,0.371416
9777,0.59801
9781,0.36614
9789,0.348972
9790,0.29909
9799,0.287745
9802,0.264011
9805,0.849025
9807,0.303021
9812,0.32641
9818,0.276014
9820,0.835651
9822,0.408334
9824,0.424108
9834,0.38966
9836,0.270332
9847,0.327227
9864,0.799454
9869,0.361201
9875,0.362653
9880,0.383071
9889,0.838911
9894,0.381622
9909,0.811496
9915,0.39787
9919,0.273765
9920,0.83812
9940,0.807749
9946,0.744596
9958,0.849025
9959,0.429848
9973,0.668533
9976,0.371737
9978,0.419112
9982,0.396709
9987,0.329527
9988,0.233365
9992,0.403216
10000,0.0500083
10002,0.756745
10005,0.386526
10008,0.327355
10009,0.373462
10011,0.261539
10021,0.273021
10022,0.792245
10053,0.353287
10074,0.424081
10076,0.406439
10090,0.35465
10092,0.246859
10099,0.397087
10102,0.389324
10103,0.35701
10106,0.379765
10108,0.800126
10113,0.8588
10119,0.326791
10122,0.389253
10125,0.328313
10140,0.317949
10155,0.339907
10159,0.381853
10164,0.379759
10175,0.399652
10176,0.733468
10178,0.412984
10186,0.443436
10200,0.32137
10204,0.40355
10206,0.38699
10211,0.416654
10212,0.45533
10217,0.375524
10220,0.410003
10230,0.410003
10234,0.308134
10235,0.374256
10239,0.34357
10240,0.319715
10242,0.320428
10245,0.298812
10246,0.807972
10247,0.333832
10250,0.320428
10254,0.849782
10257,0.383993
10260,0.330688
10261,0.771079
10265,0.38198
10273,0.322106
10274,0.265771
10277,0.289769
10289,0.749299
10290,0.255001
10298,0.392301
10301,0.391688
10304,0.39624
10305,0.417311
10313,0.368755
10320,0.382959
10323,0.363878
10328,0.317138
10332,0.787677
10336,0.785876
10343,0.37997
10348,0.387078
10350,0.296698
10351,0.320692
10354,0.339497
10372,0.258897
10373,0.616468
10380,0.390197
10383,0.282488
10396,0.829875
10397,0.422477
10399,0.848493
10400,0.429331
10401,0.325842
10402,0.327223
10403,0.412234
10410,0.812273
10412,0.599727
10415,0.273553
10424,0.395389
10428,0.278816
10432,0.376804
10462,0.415407
10477,0.325495
10482,0.360601
10484,0.392336
10493,0.366555
10495,0.311565
10497,0.312728
10516,0.342163
10521,0.20812
10522,0.756325
10523,0.75725
10528,0.374436
10530,0.355811
10532,0.567589
10533,0.384148
10543,0.797673
10547,0.635185
10552,0.467147
10558,0.282105
10571,0.34468
10572,0.246187
10574,0.325189
10583,0.427052
10600,0.338147
10607,0.634616
10608,0.625517
10614,0.215409
10630,0.357047
10634,0.441048
10635,0.406794
10641,0.84036
10643,0.627282
10644,0.400102
10648,0.6259
10669,0.388261
10675,0.632621
10686,0.84036
10704,0.396043
10707,0.436911
10722,0.331887
10736,0.83315
10764,0.271177
10767,0.830237
10776,0.374033
10779,0.38841
10781,0.380072
10792,0.829597
10797,0.378534
10798,0.396142
10801,0.619141
10802,0.584401
10805,0.42021
10808,0.388153
10810,0.776246
10816,0.316745
